rowId,Direction,Speed,SpeedError
104,121.5291107,32.79168988,2.763717021
105,121.4805297,33.66642064,1.713481402
106,126.0139547,35.19572546,3.211221238
107,123.5678736,34.52885485,2.95443245
108,128.1885021,36.16546752,4.681798223
109,124.2850697,38.46962734,2.601799696
110,127.9166336,37.69490955,3.366340515
111,129.7709744,35.41524051,1.210538974
112,134.5515295,37.35743061,1.762511481
113,133.4482088,38.78229563,2.44800592
114,136.2630001,39.54081838,1.621431791
115,137.519705,38.8817448,4.68381296
116,137.1989883,38.91633157,3.348951877
117,133.6631833,36.08978222,4.024892293
118,135.0166542,36.27803541,2.12148221
119,134.9386557,39.19610569,2.615800791
120,139.2298631,41.27112241,3.95868614
121,141.7380957,43.32506883,4.371095803
122,140.403278,42.99408147,2.113072684
123,136.5404618,43.04857517,2.871582601
124,132.6892982,39.59370128,3.949371517
125,135.6862878,39.47585976,3.666749257
126,139.316632,39.58911688,2.167503488
127,141.835827,39.99301046,3.263936009
128,140.6456661,36.25108985,2.100177971
129,140.0965742,35.61139567,3.04564959
130,139.6507496,36.93642496,3.234491886
131,141.0642397,36.7731987,2.035076969
132,136.1177006,39.00312801,1.952298144
133,137.5036644,38.09914131,5.442834948
134,137.6172178,38.00800796,4.231740446
135,142.0803003,37.95651158,2.381968389
136,138.3545069,37.93212791,2.362824884
137,138.5891897,34.66928834,1.945585934
138,138.0068212,31.33104558,5.279758856
139,134.5948485,32.90825269,2.750446161
140,134.3857865,30.78871152,2.17710072
141,133.5218892,32.67620183,2.845662367
142,136.8787233,30.96781486,4.388047369
143,138.0588155,30.50043381,4.25389234
144,136.6020641,26.20883541,2.78492139
145,141.321485,28.77820166,2.428687746
146,139.5274584,25.96090687,2.704106467
147,136.2725764,24.31200516,2.592494705
148,133.9846261,25.32146736,2.463568186
149,138.1428092,25.26890723,1.95370695
150,140.3513573,22.85176133,3.308350587
151,144.7590423,25.32515661,3.481415032
152,148.5838519,22.86703582,1.128873046
153,148.9424893,21.72253284,1.946091809
154,145.7770457,23.23292899,1.950953086
155,148.4369339,25.45178681,2.571086272
156,150.6154759,26.28910877,1.931293421
157,151.7970371,26.17024035,1.564759794
158,155.8401788,25.13606013,1.428557797
159,153.8599777,31.02590936,0.59511865
160,154.2228932,34.12369817,2.528014829
161,151.1621597,32.68996778,1.397483571
162,148.675359,35.68775383,1.503284774
163,149.4154212,34.96837435,3.207208521
164,147.644534,37.1583909,3.760120887
165,145.9049988,41.2753859,4.042422244
166,146.6142549,40.35045698,2.364599535
167,150.5469806,38.03544177,3.669779665
168,147.3583542,41.14083598,4.667782078
169,147.1878468,43.43615878,4.19924562
170,150.7448248,47.26197728,3.896576901
171,150.3979516,46.26915734,3.428126237
172,145.6619702,48.97883915,3.761271199
173,144.4664575,48.68508734,5.223588022
174,140.4038372,46.68789152,3.533770034
175,137.9857987,48.17834877,4.121024606
176,139.068586,48.93909786,3.870433997
177,143.2291009,48.8094003,3.000570052
178,147.3768881,49.50533636,3.717349573
179,148.9506069,52.65259709,4.118099048
180,143.9523734,54.1816325,4.877885496
181,147.923714,52.91298739,6.472062314
182,149.7400582,51.03319231,5.133838401
183,154.3590384,51.65964305,5.090122734
184,158.5210004,48.08830745,6.60237564
185,162.2251598,46.18141959,4.431445112
186,162.0174348,47.07573041,5.552519027
187,159.0978014,46.82975297,3.690101543
188,161.6601407,46.06781942,3.695810755
189,166.4860336,47.00179431,3.678151544
190,170.8806295,48.07076451,5.201955713
191,168.9716016,47.6768063,2.438433924
192,172.3521179,45.22294565,4.286898737
193,175.4534645,45.90839257,5.194979646
194,175.3758815,48.27051635,2.91913313
195,176.1634681,46.87873052,3.814698412
196,178.0342672,46.14615459,1.767523811
197,180.9817768,48.24661959,3.504090908
198,180.8181711,46.8232705,5.616359251
199,178.1459387,44.53085914,4.308259279
200,146.3516843,45.85979526,3.195912795
201,143.5588767,46.5410804,4.174953233
202,141.2295355,43.06389646,4.003755679
203,137.9283134,41.51934161,5.17074598
204,134.1503745,45.14450404,3.430280754
205,134.1533479,44.5516914,3.60148176
206,132.2900234,46.19350197,4.121182389
207,131.5891886,44.68159518,4.18756719
208,133.783257,46.02252623,4.540097797
209,134.5612151,47.69044436,2.589378325
210,137.2468979,47.33948565,4.309717577
211,140.0094937,45.64774335,3.353673849
212,142.2176404,43.69231057,4.7785012
213,142.7537411,42.63197753,2.639636724
214,144.7790157,40.99253577,5.358731471
215,142.3059724,41.06755491,2.910844185
216,146.4301086,42.05163574,2.376828703
217,147.7726413,42.43351268,3.952048763
218,144.6435201,46.51451246,3.456126869
219,148.5172307,47.53705732,4.938336297
220,145.1514012,46.76227286,4.097395032
221,142.1317862,46.51687173,4.976825189
222,141.3638698,49.25944872,5.149391187
223,142.3057675,51.38944071,2.485009213
224,143.5717274,52.74040077,3.842299884
225,142.2770912,53.2680933,6.158031594
226,142.6018406,53.2995195,6.25948127
227,145.2369028,53.44041006,4.906564177
228,143.6078678,54.77350044,4.846506544
229,143.6330398,50.97460778,7.24700435
230,147.2132496,52.43888302,3.743796406
231,152.0413446,50.6076483,4.874768394
232,156.2127657,49.44627036,3.811677693
233,156.7500599,46.94955993,4.421014439
234,157.2812195,47.78974993,4.625680345
235,155.9691512,48.1940901,4.465105183
236,151.2729492,50.56593912,4.751219977
237,148.593012,51.4406594,3.609195039
238,148.1937357,51.76737639,5.844494254
239,143.969668,50.91179691,4.324143613
240,141.5712622,48.52842229,6.657306744
241,138.9949759,46.27457538,6.333592388
242,134.6175235,46.46251361,4.554205007
243,134.9607098,47.15131136,5.1487794
244,133.3755483,49.00656776,1.660349162
245,136.8793068,51.88821893,4.400961449
246,141.1649444,51.19229705,6.218071122
247,141.9155923,48.88497035,5.664047421
248,143.7488014,49.00754885,3.389220797
249,148.5170169,48.12072513,2.575725343
250,147.9825858,46.85035652,4.287638402
251,150.2380755,48.17870671,3.716946772
252,146.6871102,43.94151473,2.539705665
253,149.57716,44.86625787,3.799182992
254,152.9258476,45.9106514,3.205314622
255,150.6579406,43.95888766,4.846794392
256,152.6842112,44.91838333,4.521783928
257,153.4503272,42.4014375,4.032060813
258,154.3934929,42.88972697,4.936447572
259,150.3096018,44.52329152,2.314809524
260,154.5617388,43.83675487,4.71485106
261,157.9536343,45.55970012,2.751673981
262,158.9999255,42.15946185,2.103019127
263,162.2502219,39.80434084,3.448236639
264,166.0733706,38.72515325,4.073803131
265,164.8377913,38.30830259,3.431859804
266,168.2079639,38.83273264,3.946858682
267,170.4933631,41.97266084,3.665439758
268,173.1406985,40.52674326,3.772343238
269,172.8122159,41.88436189,3.171053865
270,175.0434021,40.01082694,2.87288783
271,173.4305834,41.44303549,3.154557941
272,173.5549798,40.9040976,4.857262642
273,171.0121939,39.43942074,3.233175409
274,166.2032721,41.08874254,2.943547127
275,163.2730829,37.07123458,3.448422327
276,158.3421754,35.75884916,3.351919077
277,159.3488664,34.31304899,3.572820546
278,154.6314146,33.29617071,2.878808093
279,158.5629949,32.97376692,1.865781068
280,161.7876253,30.87914815,2.206328465
281,166.6124078,35.04220236,1.85522834
282,162.1905029,32.36463063,4.210784716
283,164.7895513,29.49317835,1.907549208
284,165.1923998,32.05899467,4.008864163
285,166.8641038,33.80950545,2.576952337
286,162.5319691,32.36206933,4.725048309
287,165.8804999,31.4400403,4.779534991
288,163.6874552,30.84860268,3.905390245
289,161.0516262,32.09617354,3.291596393
290,161.4249364,31.57819166,2.550106972
291,158.2349487,31.19827408,3.579372845
292,160.5083969,32.15344524,2.188937461
293,157.8671897,32.68852086,2.016372711
294,154.4121557,33.77414303,4.24610939
295,149.8423903,33.6214812,2.614774983
296,146.7347998,33.5461064,2.102928158
297,147.428055,31.669045,3.371075823
298,152.024558,32.69081589,2.673068995
299,156.843289,37.5274553,1.337266097
300,124.1519713,38.81204362,2.817492858
301,124.4578482,39.19935735,4.120945714
302,128.5223185,39.6318587,1.498125028
303,130.0445374,37.28702743,1.625284422
304,134.3705294,37.14671867,2.309547825
305,138.0516706,35.55823348,1.991136354
306,136.4360504,35.32344267,4.493682976
307,137.130723,36.02074028,4.124734728
308,135.3341085,36.37299034,2.086133769
309,130.3613182,36.79932762,3.14737541
310,130.7742655,35.44060554,3.454189716
311,126.6281768,35.8387286,2.91304573
312,125.0889483,35.69587727,3.729240573
313,123.139238,34.15552125,2.73427608
314,123.8619353,32.54020533,3.25294068
315,119.143569,30.76932675,3.661253996
316,120.8696049,33.24955983,1.347049168
317,122.8624813,35.06007764,3.759476489
318,123.0050062,39.29664254,1.844465801
319,127.9483928,36.48074929,3.571871334
320,130.5595857,36.7131342,1.421505114
321,126.4334323,37.46150315,3.573703196
322,122.2573033,37.47218838,1.89167761
323,124.814727,36.06288046,3.180806795
324,126.5611856,36.46733422,4.385048926
325,128.6106877,36.45956542,3.529480937
326,130.3861732,34.28070272,3.034201177
327,126.8171264,31.45846082,2.489073285
328,129.4625166,30.16531977,3.300661305
329,133.4317399,30.16827553,3.883001303
330,137.5327204,33.25021832,2.321602636
331,139.1388727,30.69049591,1.577700626
332,135.4220035,30.5708292,3.403794998
333,138.7867145,31.14571227,2.874892145
334,136.2311059,28.52240417,3.916937178
335,139.0034178,29.08522946,3.276877844
336,141.9873785,29.7897686,2.565339102
337,137.640118,30.22554023,2.330183603
338,137.7988855,30.47920955,2.382971199
339,135.8972094,28.79983545,2.971656635
340,132.9448646,31.05255626,0.400369378
341,136.856935,31.91084964,1.288154329
342,137.8518268,31.19052227,4.199920936
343,139.1235866,31.08332288,0.84437169
344,138.3916262,30.00197509,3.004962014
345,139.8067322,29.09945467,3.569568016
346,143.5196329,28.78775818,0.729346913
347,140.3684001,25.50996617,0.317402457
348,137.9074884,24.99130035,2.377460029
349,140.9675159,26.54267079,2.147464545
350,140.4457286,27.21010683,3.383439453
351,144.9757611,28.14963655,2.09092413
352,141.9127627,28.53133172,3.546904214
353,146.1036682,26.66348038,1.681018672
354,146.525496,27.05976619,1.953085736
355,151.3612186,27.60137709,2.28908502
356,146.5172524,25.55696716,2.319153859
357,143.7303506,25.28864366,0.421368344
358,140.4237112,24.24066994,0.658084658
359,144.2743026,26.29024052,2.029034483
360,147.4851816,26.58848703,0.341718034
361,143.7854924,24.84234601,1.478961682
362,140.1100714,21.53997564,2.794731848
363,141.1415234,22.43143293,1.521286591
364,139.2433019,19.84796722,2.605570231
365,143.5592777,18.58717685,3.714742078
366,142.2133814,20.07958716,0.647758167
367,145.3180992,17.93349874,1.215423107
368,147.1119416,22.1769004,2.507343034
369,149.6572699,20.87683391,1.952069033
370,152.7641808,22.80312115,3.480970344
371,151.7906194,22.02297571,1.208429214
372,146.8830283,21.86307643,1.4579551
373,142.5107373,18.09873591,2.038247381
374,143.0774657,17.63054176,0.762459531
375,147.7112653,18.20368736,0.232050296
376,143.0273623,16.83376672,0.42526097
377,142.8899595,19.36421495,3.486594024
378,146.3791217,16.44832416,0.85968819
379,142.5962229,15.74561289,1.613562955
380,138.7022856,15.47363143,0.111256355
381,136.6910085,14.86080055,1.125249421
382,136.486731,12.49971249,0.277553322
383,131.5696113,10.617562,1.315287893
384,134.2018707,9.118823369,0.739361328
385,132.2296672,9.53320418,0.496340178
386,129.8681662,6.872424014,1.581962237
387,127.499158,5.508804534,0.587331978
388,131.6031285,3.814932899,2.161461457
389,126.8480619,4.26748073,1.293278508
390,129.167793,8.360330624,0.625890608
391,129.1217789,9.314910339,2.076112849
392,125.4369676,12.3682212,1.57142608
393,124.116575,14.35368053,1.314237462
394,121.2585887,17.18343928,0.537849219
395,123.3441828,18.31722696,0.398391846
396,123.7098656,20.81327618,1.241094151
397,126.4886323,19.90162919,1.751960001
398,122.7280112,19.93278005,3.065007545
399,125.1676456,20.04612101,2.267294443
400,145.1593028,21.24531732,2.962756177
401,143.004952,21.85991709,3.743589708
402,140.697524,22.45998753,3.399266465
403,138.7704548,24.79511403,1.892060106
404,139.1651968,27.69259148,1.684325031
405,138.2979963,27.94035151,0.43435225
406,138.3511879,28.84869994,1.329455433
407,141.3248796,27.87504608,1.435408323
408,139.8420099,26.55228165,0.359599785
409,139.976081,28.80486813,0.783113657
410,138.8968734,31.81390303,0.183127589
411,138.8637797,35.83090007,1.299253722
412,135.6199845,36.52057546,1.628129389
413,135.6697851,34.6645036,4.049332035
414,139.8024725,32.8941899,3.704208562
415,144.0338885,35.83018166,2.081419421
416,140.1477436,36.60504702,2.264627591
417,140.4179406,31.66088279,3.107830817
418,137.750197,33.47706796,2.467329063
419,135.7952344,32.78124473,3.254632611
420,140.4012873,34.46585355,2.414935211
421,143.4909836,33.35820114,4.003316067
422,144.0350967,32.72699614,3.370816977
423,143.8202031,34.9256721,3.268997002
424,142.3777493,33.88224814,1.968443276
425,137.9185733,34.05632819,3.912442717
426,136.4638546,34.85641053,2.237509412
427,135.3781689,38.33117196,2.722265109
428,137.4706854,38.42396367,3.001159373
429,141.1489591,39.42627556,2.472842596
430,136.7412002,41.67291601,2.742817578
431,139.5182144,47.30112278,3.673276416
432,137.5278451,46.09614162,4.61990043
433,135.7898856,47.43126168,5.366275162
434,132.8424714,48.2705531,3.704455854
435,130.4685798,46.13047932,3.619855697
436,127.8628957,46.50092456,2.30386217
437,124.6648193,46.98553842,4.236890559
438,121.6229457,47.09756583,3.811750982
439,122.7501747,47.34054188,2.892634234
440,127.4974228,47.50779734,3.02218784
441,128.9807577,49.25935348,4.036490142
442,133.851735,48.93565866,4.075152913
443,133.0373594,48.6526404,4.84752707
444,128.3309057,48.28411593,3.27742799
445,124.1359193,48.07111159,3.711148975
446,125.0609815,47.96627495,4.31042588
447,129.938188,50.68072899,4.902357095
448,131.7079897,48.04116416,5.430586658
449,134.4126265,49.68936825,3.917667778
450,131.5537286,49.77714291,3.232082573
451,130.2344338,48.62333525,4.409578911
452,133.1505032,48.68356469,4.097833709
453,134.0195008,51.66637194,4.718823135
454,129.7940569,49.89972652,4.591402964
455,133.809959,52.40391105,4.007179786
456,132.7928972,51.91740891,4.942171424
457,130.6747964,50.97762103,5.610446867
458,129.9087008,49.97975203,5.571898868
459,132.0789999,49.9628668,4.016717243
460,127.5692845,48.21605833,3.819445636
461,131.656132,49.0186358,3.196004017
462,129.603433,47.41863548,4.777658027
463,133.9106381,46.45971418,4.566133739
464,138.5945328,47.24231295,4.207660764
465,139.5146647,50.11480126,2.309366469
466,143.581416,50.75914998,4.403297523
467,143.5570252,50.93104664,4.629949032
468,144.8874274,50.79958267,6.158605697
469,143.0331246,46.55552736,4.237352085
470,144.9519184,44.63100266,5.556337498
471,146.5381087,48.51758799,4.715073006
472,141.7178768,48.81556725,5.69716852
473,145.6048911,50.64160272,1.585969579
474,147.1162302,49.07675973,4.967559964
475,149.2798723,50.14102636,3.613559302
476,148.9684026,49.17397495,7.111444016
477,151.4208537,48.45189485,2.693298228
478,149.268431,44.21127105,4.16416779
479,152.9945849,45.00353644,6.010639196
480,148.7626033,44.2462166,3.366393988
481,147.3155597,45.30196956,4.123014121
482,148.7208329,41.86044175,5.53943706
483,151.7226348,43.10801285,3.543105768
484,151.0536903,42.83542493,2.737015566
485,152.7789631,40.22514176,4.216260285
486,152.5755196,44.56543715,4.025252473
487,154.7247054,44.24433336,3.735428773
488,157.6943743,44.49008337,3.716250207
489,161.1684268,44.19260089,4.490206013
490,162.3124134,45.60328528,3.541467325
491,160.3995386,42.05932485,4.485750675
492,164.2520747,41.90713384,2.797598176
493,163.9017093,40.05904141,2.759179226
494,159.738076,38.2621528,4.447680034
495,159.3786061,37.46343804,3.553178651
496,160.455692,36.42360163,2.215937321
497,159.3961645,38.08983523,2.675730689
498,155.5996666,40.00256319,2.335450354
499,160.5922843,39.54126203,4.873426952
500,117.5821729,38.93914784,1.920316954
501,115.1711224,40.26402462,3.30726686
502,117.1744955,42.21616377,2.652478305
503,114.5054101,36.61520395,3.712272605
504,110.7008126,37.9688524,4.38505402
505,113.2116334,40.29300045,3.509051662
506,117.6921246,41.12478707,3.534532478
507,116.1719945,38.52874021,4.626544096
508,120.4034327,37.55126616,2.867326641
509,124.2420003,37.6459074,3.592455975
510,122.8688984,35.10516526,2.937484169
511,127.2145426,39.70654041,3.853582086
512,122.9353475,38.8149518,3.566644288
513,127.8032948,42.17258829,3.795130709
514,127.7747595,41.78289747,4.547272451
515,124.2796282,41.98445622,4.125074942
516,126.1368542,41.47761763,3.417331558
517,123.8463209,43.88041205,3.229107751
518,124.3538257,43.26619439,6.434758597
519,124.0230522,45.81964806,2.877609232
520,123.8073426,43.60648636,5.494960037
521,127.5937228,45.24233781,4.663268501
522,123.3750383,43.39700897,2.339911459
523,126.0035339,43.23878083,3.979883847
524,130.5465287,38.95163718,3.323951834
525,128.8406379,40.82815718,1.311808685
526,127.4903729,41.87831574,3.601082116
527,130.9943592,42.11356394,4.661491892
528,130.0736338,40.78367897,2.799871523
529,134.2089908,37.13720787,5.773694506
530,131.7895944,39.407585,2.388493339
531,130.202637,40.19442732,1.415888365
532,134.4410709,38.23548568,4.040772997
533,132.2678257,37.78276269,5.024778345
534,130.7160856,38.18600703,2.654042436
535,129.954491,37.22898283,4.389302903
536,130.0011505,35.68836435,4.868829823
537,125.8551367,35.43667775,1.024768141
538,122.4091397,32.97109185,3.706657622
539,119.0442084,31.98525692,2.973284986
540,114.6388551,31.3120121,1.84558919
541,110.3504545,32.42882036,2.593809131
542,108.2506259,26.97049089,1.699660052
543,105.593646,26.8386324,1.872916236
544,101.6033132,27.3715243,1.478556255
545,104.8978194,28.67094927,1.828388231
546,105.4632145,30.7444367,2.014863354
547,107.9451578,30.5271493,3.54249233
548,108.8895888,31.50409674,4.684131198
549,107.8325667,32.96340834,3.039890327
550,112.5863457,35.35881018,1.07207484
551,116.759685,38.97489644,0.579039976
552,113.8621675,38.36776397,3.734768037
553,110.3760309,36.57161797,3.236573034
554,113.2912152,37.64272421,1.780126999
555,117.5846995,42.86322681,3.601932253
556,121.7799786,43.40675306,4.744217651
557,119.2028661,46.9739143,3.96988843
558,122.9520285,46.24730489,6.161007431
559,118.7093478,44.56415533,4.148613063
560,118.0002655,45.78102178,3.729212596
561,116.3464882,42.40565024,3.123207621
562,120.6090805,43.75661308,4.684488239
563,116.5772638,45.73271543,4.435286992
564,119.2134016,46.49669496,5.26376764
565,119.2482826,48.13042606,4.70594027
566,115.4296226,49.46501422,2.904454278
567,112.2211296,49.75665379,3.828921997
568,109.7127292,51.37609267,3.228725416
569,112.1480117,48.72224324,3.026241813
570,109.5222975,45.73171364,3.285226418
571,105.1613227,44.3347894,4.828587875
572,105.6184393,45.53042569,3.706360409
573,102.9561269,46.24726032,4.082084796
574,106.0296465,46.09991861,3.857417745
575,103.7471047,44.41139458,2.729720508
576,102.0797368,40.42738701,3.838464292
577,98.67630053,40.66913835,3.863597765
578,98.08625614,41.65548624,3.600826735
579,98.52164907,42.23759717,5.139611176
580,96.75291632,37.85071403,4.113918131
581,93.56131886,38.97917641,1.95302629
582,88.73949827,37.38535423,3.355167234
583,84.16702891,35.32452939,1.926936704
584,85.76761025,31.99885993,2.082605343
585,82.0572494,28.40986798,3.871223489
586,83.56263324,30.86896738,1.650224886
587,87.46298971,30.14814235,1.315709695
588,85.01951803,33.37555883,2.494302273
589,80.97798662,30.70741868,2.342759181
590,78.86302911,32.43553332,6.147321096
591,81.93670125,31.47392034,4.069803153
592,82.1005654,32.64908638,3.776660407
593,84.22172909,34.39285904,4.276583931
594,87.44422815,28.02647582,3.774390893
595,92.39761127,28.73957323,0.03446164
596,90.21523192,27.17485656,1.429057001
597,93.33717719,24.98206284,2.94777317
598,90.60312111,23.30172169,1.404585119
599,89.77646774,23.66198141,2.856363465
600,97.99567832,24.25461711,1.83509693
601,96.18750655,27.29079778,0.661855135
602,92.51133726,24.69386332,2.356355102
603,95.62983587,26.27678565,1.279459204
604,92.098904,26.39572184,1.718509243
605,93.59326619,25.03452089,1.072529781
606,97.63673642,24.43777047,2.034384126
607,93.24668668,26.39769607,2.565345818
608,96.93488699,22.99699842,1.921049663
609,97.39396426,24.94794945,3.266737819
610,93.90131203,24.02014859,2.471870073
611,92.36127047,21.650696,2.988066675
612,96.48034713,19.17582233,1.038584279
613,93.04531005,18.23571682,0.372897363
614,91.86611153,21.56329713,0.357739636
615,92.18571334,26.94322615,3.214763255
616,94.95678537,27.7338827,1.326548002
617,96.86716943,25.29860689,2.97795142
618,94.54584584,26.6502931,3.476217818
619,98.68172161,25.76025527,1.944007604
620,96.21374947,22.57335525,0.71630326
621,97.35275459,23.19573887,0.676982162
622,101.6557254,26.54661975,2.120119908
623,101.4080928,28.09933185,1.520240941
624,103.3406605,28.95600979,0.037101173
625,103.4742555,26.67130563,1.132050614
626,102.7992423,28.49134324,1.576750149
627,98.54535966,27.19412076,0.931251758
628,101.7896457,28.10122996,1.00493133
629,102.5625337,31.8179687,2.601527339
630,98.90104376,28.86985006,2.090448683
631,101.6692096,27.1053065,2.488599779
632,103.6196878,26.0942974,0.967641235
633,104.0077945,25.78130725,1.879605783
634,102.1171791,23.70846687,0.122200172
635,101.7463314,25.36436536,0.744312337
636,97.6168303,22.5942788,0.712269853
637,97.34792067,22.52108395,2.074495911
638,97.29570731,25.21538284,1.081853732
639,101.9593615,20.64927281,0.405857387
640,104.1204743,21.24652703,2.545255558
641,99.59126055,19.3304729,0.748302129
642,98.28026952,21.08420598,0.511135698
643,102.2118761,22.59769474,2.865528038
644,102.7192551,20.60730061,2.382146817
645,103.9815469,22.88126652,2.556505255
646,100.3530545,22.13484714,2.589217459
647,102.2975168,21.28747599,1.970046839
648,104.2330617,22.57399131,1.36303312
649,101.7726209,21.848155,0.042356213
650,101.2644451,23.44344429,1.282344135
651,96.4997426,20.04516236,1.918793876
652,96.17816249,24.49241604,2.794574571
653,91.22769938,24.11089923,1.945287111
654,90.63449025,25.04520795,3.382920191
655,88.23464082,25.12218943,0.217566805
656,91.92683563,26.04715191,1.787210315
657,91.80243624,24.10216107,2.453081119
658,86.91772525,24.06751396,3.217294806
659,83.30628399,22.21450014,1.115527935
660,82.63724953,19.30986146,0.475002256
661,85.79257005,22.46641691,0.615451844
662,86.27803295,20.2017597,1.106788376
663,85.57329001,20.47949532,1.88578475
664,83.02314013,25.85366139,1.727171806
665,87.83181906,26.96537558,1.458763297
666,89.81629419,26.05899864,2.673587367
667,84.86590709,29.44585267,2.451352398
668,87.35610576,30.94760732,1.561124528
669,89.76268793,29.17166692,3.24155275
670,92.28851866,29.33051374,1.167271072
671,96.46522498,31.48686443,1.977086568
672,94.45167809,31.06573818,2.912759283
673,94.69254951,31.80482657,2.492802674
674,95.80788676,30.70913434,4.86445568
675,96.91821669,32.58698227,4.731946315
676,101.3674483,33.75120694,3.287356031
677,96.93037853,36.68453013,4.347507742
678,98.1941285,40.00357519,3.326568713
679,99.9575122,39.99828426,4.970723404
680,98.08853514,40.47345013,5.820441026
681,93.5033743,37.96272243,2.520352932
682,94.02573794,38.05489615,1.848026922
683,92.17758667,37.44397468,3.504869516
684,87.93739966,36.09312431,4.182350885
685,87.44220918,38.50824568,3.752347539
686,90.85926114,38.70436145,2.604717832
687,86.44747971,38.58080174,4.752399276
688,83.44049667,37.10257623,2.490269959
689,78.89218087,38.41009815,1.000043477
690,82.06543117,38.01966713,1.973738032
691,80.33131683,39.08533759,2.734432421
692,84.01470065,39.17024841,3.355833127
693,82.50056542,38.27023793,3.689548452
694,82.42330087,38.57396374,2.626492551
695,81.06284455,41.05182155,3.930692254
696,83.40285554,39.64398988,4.804652698
697,81.63354408,39.53719826,2.882550805
698,78.22717298,40.75181277,2.391098657
699,80.34584009,41.98136059,3.745585316
700,56.60998652,41.43316324,2.451514654
